Date,Visitor,G,Home,G,,Att.,LOG,Notes
3/12/2023,Minnesota Wild,4,Arizona Coyotes,5,OT,4600,2:36,
3/12/2023,Ottawa Senators,1,Calgary Flames,5,,17031,2:31,
3/12/2023,Boston Bruins,3,Detroit Red Wings,5,,19515,2:36,
3/12/2023,Carolina Hurricanes,0,New Jersey Devils,3,,16514,2:21,
3/12/2023,New York Rangers,2,Pittsburgh Penguins,3,OT,18364,2:37,
3/12/2023,Vegas Golden Knights,5,St. Louis Blues,3,,18096,2:25,
3/12/2023,Winnipeg Jets,3,Tampa Bay Lightning,2,,19092,2:26,
3/13/2023,Colorado Avalanche,8,Montreal Canadiens,4,,21105,2:30,
3/13/2023,Dallas Stars,5,Seattle Kraken,2,,17151,2:27,
3/13/2023,Buffalo Sabres,4,Toronto Maple Leafs,3,,18688,2:25,
3/14/2023,Calgary Flames,3,Arizona Coyotes,4,OT,4600,2:35,
3/14/2023,Winnipeg Jets,3,Carolina Hurricanes,5,,18680,2:14,
3/14/2023,Boston Bruins,3,Chicago Blackhawks,6,,20188,2:42,
3/14/2023,Ottawa Senators,3,Edmonton Oilers,6,,18347,2:30,
3/14/2023,New York Islanders,2,Los Angeles Kings,5,,15989,2:26,
3/14/2023,Tampa Bay Lightning,4,New Jersey Devils,1,,15622,2:22,
3/14/2023,Detroit Red Wings,1,Nashville Predators,2,,17644,2:28,
3/14/2023,Washington Capitals,3,New York Rangers,5,,17476,2:34,
3/14/2023,Vegas Golden Knights,5,Philadelphia Flyers,3,,17192,2:22,
3/14/2023,Montreal Canadiens,6,Pittsburgh Penguins,4,,17185,2:27,
3/14/2023,Columbus Blue Jackets,6,San Jose Sharks,5,OT,10127,2:35,
3/14/2023,Dallas Stars,2,Vancouver Canucks,5,,18794,2:20,
3/15/2023,New York Islanders,6,Anaheim Ducks,3,,13552,2:17,
3/15/2023,Minnesota Wild,8,St. Louis Blues,5,,18096,2:44,
3/15/2023,Colorado Avalanche,2,Toronto Maple Leafs,1,SO,19102,2:35,
3/15/2023,Buffalo Sabres,4,Washington Capitals,5,SO,18573,2:44,
3/16/2023,Vancouver Canucks,2,Arizona Coyotes,3,,4600,2:23,
3/16/2023,Dallas Stars,1,Edmonton Oilers,4,,18347,2:22,
3/16/2023,Montreal Canadiens,5,Florida Panthers,9,,17372,2:34,
3/16/2023,Columbus Blue Jackets,1,Los Angeles Kings,4,,15460,2:18,
3/16/2023,Tampa Bay Lightning,4,New Jersey Devils,3,SO,16094,2:41,
3/16/2023,Chicago Blackhawks,2,Nashville Predators,1,,17538,2:26,
3/16/2023,Pittsburgh Penguins,2,New York Rangers,4,,18006,2:26,
3/16/2023,Colorado Avalanche,5,Ottawa Senators,4,,19158,2:39,
3/16/2023,Seattle Kraken,2,San Jose Sharks,1,OT,11720,2:21,
3/16/2023,Calgary Flames,7,Vegas Golden Knights,2,,18207,2:20,
3/16/2023,Boston Bruins,3,Winnipeg Jets,0,,14555,2:21,
3/17/2023,Columbus Blue Jackets,4,Anaheim Ducks,7,,13475,2:26,
3/17/2023,Buffalo Sabres,2,Philadelphia Flyers,5,,18051,2:23,
3/17/2023,Carolina Hurricanes,2,Toronto Maple Leafs,5,,18607,2:25,
3/17/2023,St. Louis Blues,5,Washington Capitals,2,,18573,2:21,
3/18/2023,Chicago Blackhawks,2,Arizona Coyotes,4,,4600,2:19,
3/18/2023,Dallas Stars,6,Calgary Flames,5,OT,17909,2:34,
3/18/2023,Colorado Avalanche,5,Detroit Red Wings,1,,19515,2:35,
3/18/2023,New Jersey Devils,2,Florida Panthers,4,,17321,2:27,
3/18/2023,Vancouver Canucks,3,Los Angeles Kings,2,SO,18230,2:25,
3/18/2023,Boston Bruins,5,Minnesota Wild,2,,19329,2:35,
3/18/2023,Winnipeg Jets,3,Nashville Predators,2,OT,17402,2:25,
3/18/2023,Pittsburgh Penguins,0,New York Rangers,6,,18006,2:24,
3/18/2023,Toronto Maple Leafs,5,Ottawa Senators,4,SO,20092,2:48,
3/18/2023,Carolina Hurricanes,5,Philadelphia Flyers,4,OT,18975,2:30,
3/18/2023,Edmonton Oilers,6,Seattle Kraken,4,,17171,2:33,
3/18/2023,New York Islanders,4,San Jose Sharks,1,,16880,2:20,
3/18/2023,Montreal Canadiens,3,Tampa Bay Lightning,5,,19092,2:35,
3/19/2023,Vancouver Canucks,2,Anaheim Ducks,1,,14842,2:20,
3/19/2023,Boston Bruins,7,Buffalo Sabres,0,,19070,2:23,
3/19/2023,Washington Capitals,3,Minnesota Wild,5,,19231,2:39,
3/19/2023,Nashville Predators,0,New York Rangers,7,,18006,2:10,
3/19/2023,Winnipeg Jets,0,St. Louis Blues,3,,18096,2:24,
3/19/2023,New Jersey Devils,5,Tampa Bay Lightning,2,,19092,2:29,
3/19/2023,Columbus Blue Jackets,2,Vegas Golden Knights,7,,18004,2:29,
3/20/2023,Chicago Blackhawks,0,Colorado Avalanche,5,,18121,2:22,
3/20/2023,Florida Panthers,5,Detroit Red Wings,2,,15198,2:22,
3/20/2023,San Jose Sharks,4,Edmonton Oilers,5,OT,18347,2:51,
3/20/2023,Calgary Flames,2,Los Angeles Kings,8,,16404,2:28,
3/20/2023,Ottawa Senators,2,Pittsburgh Penguins,1,,17080,2:25,
3/21/2023,Calgary Flames,5,Anaheim Ducks,1,,12974,2:30,
3/21/2023,Ottawa Senators,1,Boston Bruins,2,,17850,2:29,
3/21/2023,Nashville Predators,7,Buffalo Sabres,3,,13043,2:18,
3/21/2023,Seattle Kraken,5,Dallas Stars,4,OT,18532,2:30,
3/21/2023,Tampa Bay Lightning,2,Montreal Canadiens,3,,21105,2:24,
3/21/2023,Minnesota Wild,2,New Jersey Devils,1,OT,16124,2:30,
3/21/2023,Toronto Maple Leafs,2,New York Islanders,7,,17255,2:26,
3/21/2023,Carolina Hurricanes,3,New York Rangers,2,,18006,2:28,
3/21/2023,Florida Panthers,3,Philadelphia Flyers,6,,16479,2:29,
3/21/2023,Detroit Red Wings,3,St. Louis Blues,2,SO,18096,2:33,
3/21/2023,Vegas Golden Knights,4,Vancouver Canucks,3,,18757,2:27,
3/21/2023,Arizona Coyotes,1,Winnipeg Jets,2,,13216,2:22,
3/21/2023,Columbus Blue Jackets,7,Washington Capitals,6,OT,18573,2:25,
3/22/2023,Pittsburgh Penguins,5,Colorado Avalanche,2,,18130,2:31,
3/22/2023,Arizona Coyotes,3,Edmonton Oilers,4,OT,18225,2:27,
3/23/2023,Winnipeg Jets,3,Anaheim Ducks,2,,12331,2:28,
3/23/2023,Montreal Canadiens,2,Boston Bruins,4,,17850,2:35,
3/23/2023,New York Rangers,2,Carolina Hurricanes,1,,18792,2:26,
3/23/2023,Vegas Golden Knights,3,Calgary Flames,2,,18157,2:40,
3/23/2023,Pittsburgh Penguins,2,Dallas Stars,3,,18532,2:35,
3/23/2023,St. Louis Blues,4,Detroit Red Wings,3,,17036,2:26,
3/23/2023,Toronto Maple Leafs,6,Florida Panthers,2,,16704,2:30,
3/23/2023,Seattle Kraken,1,Nashville Predators,2,SO,17436,2:25,
3/23/2023,Tampa Bay Lightning,2,Ottawa Senators,7,,16133,2:32,
3/23/2023,Minnesota Wild,4,Philadelphia Flyers,5,SO,18495,2:34,
3/23/2023,San Jose Sharks,2,Vancouver Canucks,7,,18919,2:22,
3/23/2023,Chicago Blackhawks,1,Washington Capitals,6,,18573,2:19,
3/24/2023,New Jersey Devils,4,Buffalo Sabres,5,,17101,2:29,
3/24/2023,New York Islanders,4,Columbus Blue Jackets,5,OT,18940,2:29,
3/24/2023,Arizona Coyotes,1,Colorado Avalanche,3,,18136,2:24,
3/25/2023,St. Louis Blues,6,Anaheim Ducks,3,,15237,2:28,
3/25/2023,Tampa Bay Lightning,1,Boston Bruins,2,,17850,2:29,
3/25/2023,Toronto Maple Leafs,3,Carolina Hurricanes,5,,18895,2:27,
3/25/2023,San Jose Sharks,3,Calgary Flames,5,,18153,2:27,
3/25/2023,Vancouver Canucks,3,Dallas Stars,1,,18532,2:26,
3/25/2023,Vegas Golden Knights,4,Edmonton Oilers,3,OT,18347,2:37,
3/25/2023,New York Rangers,4,Florida Panthers,3,,18635,2:37,
3/25/2023,Winnipeg Jets,1,Los Angeles Kings,4,,18230,2:22,
3/25/2023,Chicago Blackhawks,1,Minnesota Wild,3,,19312,2:21,
3/25/2023,Columbus Blue Jackets,2,Montreal Canadiens,8,,21105,2:25,
3/25/2023,Ottawa Senators,3,New Jersey Devils,5,,16514,2:35,
3/25/2023,Seattle Kraken,7,Nashville Predators,2,,17335,2:24,
3/25/2023,Buffalo Sabres,2,New York Islanders,0,,17255,2:20,
3/25/2023,Detroit Red Wings,0,Philadelphia Flyers,3,,18216,2:23,
3/25/2023,Washington Capitals,3,Pittsburgh Penguins,4,,18456,2:35,
3/26/2023,Colorado Avalanche,4,Arizona Coyotes,3,SO,4600,2:41,
3/26/2023,Boston Bruins,4,Carolina Hurricanes,3,SO,18958,2:48,
3/26/2023,Vancouver Canucks,4,Chicago Blackhawks,2,,18276,2:21,
3/26/2023,St. Louis Blues,6,Los Angeles Kings,7,,18230,2:27,
3/26/2023,Toronto Maple Leafs,3,Nashville Predators,2,,17411,2:20,
3/27/2023,Colorado Avalanche,5,Anaheim Ducks,1,,13158,2:25,
3/27/2023,Edmonton Oilers,5,Arizona Coyotes,4,,4600,2:32,
3/27/2023,Montreal Canadiens,4,Buffalo Sabres,3,SO,16435,2:46,
3/27/2023,Seattle Kraken,1,Minnesota Wild,5,,19291,2:28,
3/27/2023,New Jersey Devils,1,New York Islanders,5,,17255,2:26,
3/27/2023,Florida Panthers,2,Ottawa Senators,5,,16047,2:33,
3/28/2023,Nashville Predators,2,Boston Bruins,1,,17850,2:34,
3/28/2023,Tampa Bay Lightning,4,Carolina Hurricanes,0,,18680,2:26,
3/28/2023,Los Angeles Kings,1,Calgary Flames,2,,17106,2:30,
3/28/2023,Dallas Stars,4,Chicago Blackhawks,1,,14060,2:22,
3/28/2023,Pittsburgh Penguins,4,Detroit Red Wings,7,,19353,2:40,
3/28/2023,Columbus Blue Jackets,2,New York Rangers,6,,18006,2:25,
3/28/2023,Montreal Canadiens,2,Philadelphia Flyers,3,,18916,2:23,
3/28/2023,Winnipeg Jets,0,San Jose Sharks,3,,10387,2:18,
3/28/2023,Vancouver Canucks,5,St. Louis Blues,6,OT,18096,2:35,
3/28/2023,Edmonton Oilers,7,Vegas Golden Knights,4,,18391,2:30,
3/29/2023,Minnesota Wild,4,Colorado Avalanche,2,,18140,2:27,
3/29/2023,Florida Panthers,3,Toronto Maple Leafs,2,OT,18894,2:34,
3/29/2023,New York Islanders,2,Washington Capitals,1,SO,18573,2:38,
3/30/2023,Columbus Blue Jackets,1,Boston Bruins,2,OT,17850,2:31,
3/30/2023,St. Louis Blues,5,Chicago Blackhawks,3,,16465,2:18,
3/30/2023,Carolina Hurricanes,2,Detroit Red Wings,3,,19183,2:27,
3/30/2023,Los Angeles Kings,0,Edmonton Oilers,2,,18347,2:36,
3/30/2023,Florida Panthers,5,Montreal Canadiens,2,,21105,2:18,
3/30/2023,New York Rangers,1,New Jersey Devils,2,,16669,2:25,
3/30/2023,Philadelphia Flyers,4,Ottawa Senators,5,OT,17518,2:39,
3/30/2023,Nashville Predators,0,Pittsburgh Penguins,2,,17482,2:23,
3/30/2023,Anaheim Ducks,1,Seattle Kraken,4,,17151,2:18,
3/30/2023,Vegas Golden Knights,3,San Jose Sharks,4,OT,15232,2:21,
3/30/2023,Washington Capitals,1,Tampa Bay Lightning,5,,19092,2:26,
3/31/2023,Dallas Stars,5,Arizona Coyotes,2,,4600,2:21,
3/31/2023,New York Rangers,2,Buffalo Sabres,3,OT,18009,2:27,
3/31/2023,Calgary Flames,5,Vancouver Canucks,4,OT,18811,2:38,
3/31/2023,Detroit Red Wings,2,Winnipeg Jets,6,,14389,2:18,
4/1/2023,San Jose Sharks,7,Arizona Coyotes,2,,4600,2:30,
4/1/2023,Florida Panthers,7,Columbus Blue Jackets,0,,17860,2:21,
4/1/2023,New Jersey Devils,6,Chicago Blackhawks,3,,18778,2:20,
4/1/2023,Dallas Stars,2,Colorado Avalanche,5,,18139,2:27,
4/1/2023,Anaheim Ducks,0,Edmonton Oilers,6,,18347,2:35,
4/1/2023,Carolina Hurricanes,3,Montreal Canadiens,0,,21105,2:21,
4/1/2023,St. Louis Blues,1,Nashville Predators,6,,17348,2:25,
4/1/2023,Toronto Maple Leafs,3,Ottawa Senators,0,,20097,2:20,
4/1/2023,Buffalo Sabres,6,Philadelphia Flyers,3,,19404,2:24,
4/1/2023,Boston Bruins,4,Pittsburgh Penguins,3,,18322,2:36,
4/1/2023,Los Angeles Kings,3,Seattle Kraken,1,,17151,2:28,
4/1/2023,New York Islanders,0,Tampa Bay Lightning,5,,19092,2:26,
4/1/2023,Minnesota Wild,1,Vegas Golden Knights,4,,18398,2:23,
4/2/2023,New York Islanders,1,Carolina Hurricanes,2,,18725,2:27,
4/2/2023,Ottawa Senators,3,Columbus Blue Jackets,4,OT,18872,2:28,
4/2/2023,Anaheim Ducks,4,Calgary Flames,5,,17439,2:32,
4/2/2023,Philadelphia Flyers,2,Pittsburgh Penguins,4,,18310,2:29,
4/2/2023,Boston Bruins,4,St. Louis Blues,3,SO,18096,2:48,
4/2/2023,Detroit Red Wings,5,Toronto Maple Leafs,2,,18675,2:30,
4/2/2023,Los Angeles Kings,4,Vancouver Canucks,1,,18725,2:21,
4/2/2023,New Jersey Devils,1,Winnipeg Jets,6,,14107,2:22,
4/2/2023,New York Rangers,5,Washington Capitals,2,,18573,2:27,
4/3/2023,Nashville Predators,1,Dallas Stars,5,,18056,2:31,
4/3/2023,Vegas Golden Knights,4,Minnesota Wild,3,SO,19176,2:42,
4/3/2023,Arizona Coyotes,1,Seattle Kraken,8,,17151,2:33,
4/4/2023,Ottawa Senators,2,Carolina Hurricanes,3,OT,18680,2:37,
4/4/2023,Chicago Blackhawks,4,Calgary Flames,3,,17137,2:24,
4/4/2023,Buffalo Sabres,1,Florida Panthers,2,,17255,2:33,
4/4/2023,Edmonton Oilers,3,Los Angeles Kings,1,,18230,2:32,
4/4/2023,Detroit Red Wings,5,Montreal Canadiens,0,,21105,2:16,
4/4/2023,Pittsburgh Penguins,1,New Jersey Devils,5,,16514,2:25,
4/4/2023,Vegas Golden Knights,2,Nashville Predators,3,OT,17420,2:31,
4/4/2023,Colorado Avalanche,4,San Jose Sharks,3,OT,11067,2:31,
4/4/2023,Philadelphia Flyers,2,St. Louis Blues,4,,18096,2:28,
4/4/2023,Columbus Blue Jackets,2,Toronto Maple Leafs,4,,18597,2:23,
4/4/2023,Seattle Kraken,5,Vancouver Canucks,2,,18722,2:21,
4/5/2023,Edmonton Oilers,3,Anaheim Ducks,1,,16018,2:22,
4/5/2023,Tampa Bay Lightning,3,New York Rangers,6,,18006,2:36,
4/5/2023,Calgary Flames,3,Winnipeg Jets,1,,14077,2:43,
4/6/2023,Toronto Maple Leafs,1,Boston Bruins,2,OT,17850,2:29,
4/6/2023,Philadelphia Flyers,1,Dallas Stars,4,,18532,2:22,
4/6/2023,Buffalo Sabres,7,Detroit Red Wings,6,SO,19367,2:48,
4/6/2023,Ottawa Senators,2,Florida Panthers,7,,16675,2:59,
4/6/2023,Washington Capitals,2,Montreal Canadiens,6,,21105,2:36,
4/6/2023,Columbus Blue Jackets,1,New Jersey Devils,8,,16514,2:26,
4/6/2023,Carolina Hurricanes,0,Nashville Predators,3,,17762,2:26,
4/6/2023,Tampa Bay Lightning,1,New York Islanders,6,,17255,2:30,
4/6/2023,Minnesota Wild,1,Pittsburgh Penguins,4,,18417,2:28,
4/6/2023,Arizona Coyotes,2,Seattle Kraken,4,,17151,2:37,
4/6/2023,Colorado Avalanche,6,San Jose Sharks,2,,12772,2:22,
4/6/2023,New York Rangers,2,St. Louis Blues,3,OT,18096,2:24,
4/6/2023,Chicago Blackhawks,0,Vancouver Canucks,3,,18945,2:19,
4/6/2023,Los Angeles Kings,2,Vegas Golden Knights,5,,18404,2:38,
4/8/2023,Anaheim Ducks,4,Arizona Coyotes,5,OT,4600,2:36,
4/8/2023,New Jersey Devils,1,Boston Bruins,2,,17850,2:35,
4/8/2023,Carolina Hurricanes,3,Buffalo Sabres,4,,18199,2:24,
4/8/2023,New York Rangers,4,Columbus Blue Jackets,0,,18824,2:23,
4/8/2023,Vegas Golden Knights,1,Dallas Stars,2,SO,18532,2:38,
4/8/2023,Pittsburgh Penguins,5,Detroit Red Wings,1,,19515,2:20,
4/8/2023,Colorado Avalanche,4,Los Angeles Kings,3,,18230,2:28,
4/8/2023,St. Louis Blues,3,Minnesota Wild,5,,19191,2:22,
4/8/2023,Philadelphia Flyers,0,New York Islanders,4,,17255,2:21,
4/8/2023,Tampa Bay Lightning,4,Ottawa Senators,7,,19044,2:29,
4/8/2023,Chicago Blackhawks,3,Seattle Kraken,7,,17151,2:29,
4/8/2023,Edmonton Oilers,6,San Jose Sharks,1,,17562,2:19,
4/8/2023,Montreal Canadiens,1,Toronto Maple Leafs,7,,19033,2:29,
4/8/2023,Calgary Flames,2,Vancouver Canucks,3,SO,18852,2:38,
4/8/2023,Nashville Predators,0,Winnipeg Jets,2,,14075,2:22,
4/8/2023,Florida Panthers,4,Washington Capitals,2,,18573,2:44,
4/9/2023,Colorado Avalanche,5,Anaheim Ducks,4,OT,13992,2:42,
4/9/2023,Boston Bruins,5,Philadelphia Flyers,3,,18776,2:35,
4/10/2023,Seattle Kraken,4,Arizona Coyotes,1,,4600,2:20,
4/10/2023,Nashville Predators,3,Calgary Flames,2,SO,17359,2:36,
4/10/2023,Minnesota Wild,4,Chicago Blackhawks,2,,15268,2:26,
4/10/2023,Dallas Stars,6,Detroit Red Wings,1,,17861,2:20,
4/10/2023,Toronto Maple Leafs,2,Florida Panthers,1,OT,18521,2:24,
4/10/2023,Vancouver Canucks,0,Los Angeles Kings,3,,18230,2:20,
4/10/2023,Buffalo Sabres,3,New York Rangers,2,SO,18006,2:36,
4/10/2023,Carolina Hurricanes,2,Ottawa Senators,3,,18688,2:37,
4/10/2023,San Jose Sharks,2,Winnipeg Jets,6,,13428,2:22,
4/10/2023,New York Islanders,2,Washington Capitals,5,,18573,2:30,
4/11/2023,Vancouver Canucks,3,Anaheim Ducks,2,,14803,2:27,
4/11/2023,Washington Capitals,2,Boston Bruins,5,,17850,2:36,
4/11/2023,Detroit Red Wings,1,Carolina Hurricanes,4,,18680,2:20,
4/11/2023,Edmonton Oilers,2,Colorado Avalanche,1,OT,18135,2:28,
4/11/2023,Winnipeg Jets,3,Minnesota Wild,1,,19199,2:37,
4/11/2023,Buffalo Sabres,2,New Jersey Devils,6,,16514,2:25,
4/11/2023,Columbus Blue Jackets,3,Philadelphia Flyers,4,OT,19719,2:32,
4/11/2023,Chicago Blackhawks,5,Pittsburgh Penguins,2,,18435,2:26,
4/11/2023,Toronto Maple Leafs,4,Tampa Bay Lightning,3,,19092,2:38,
4/11/2023,Seattle Kraken,1,Vegas Golden Knights,4,,18377,2:25,
4/12/2023,San Jose Sharks,1,Calgary Flames,3,,17211,2:32,
4/12/2023,Montreal Canadiens,2,New York Islanders,4,,17255,2:22,
4/12/2023,Dallas Stars,5,St. Louis Blues,2,,18096,2:29,
4/13/2023,Los Angeles Kings,5,Anaheim Ducks,3,,17174,2:34,
4/13/2023,Vancouver Canucks,5,Arizona Coyotes,4,OT,4600,2:22,
4/13/2023,Ottawa Senators,3,Buffalo Sabres,4,OT,16739,2:26,
4/13/2023,Pittsburgh Penguins,2,Columbus Blue Jackets,3,OT,18369,2:20,
4/13/2023,Philadelphia Flyers,5,Chicago Blackhawks,4,OT,20219,2:31,
4/13/2023,Winnipeg Jets,2,Colorado Avalanche,4,,18137,2:28,
4/13/2023,St. Louis Blues,0,Dallas Stars,1,,18532,2:20,
4/13/2023,San Jose Sharks,2,Edmonton Oilers,5,,18347,2:23,
4/13/2023,Carolina Hurricanes,6,Florida Panthers,4,,19160,2:29,
4/13/2023,Boston Bruins,5,Montreal Canadiens,4,,21105,2:31,
4/13/2023,Minnesota Wild,3,Nashville Predators,4,OT,17519,2:17,
4/13/2023,Toronto Maple Leafs,3,New York Rangers,2,,17623,2:22,
4/13/2023,Vegas Golden Knights,3,Seattle Kraken,1,,17151,2:32,
4/13/2023,Detroit Red Wings,0,Tampa Bay Lightning,5,,19092,2:22,
4/13/2023,New Jersey Devils,5,Washington Capitals,4,OT,18573,2:33,
4/14/2023,Buffalo Sabres,5,Columbus Blue Jackets,2,,18786,2:15,
4/14/2023,Colorado Avalanche,4,Nashville Predators,3,,17159,2:23,
